OrgName,PrimFocus,id_str,_boroname,_ntaname,YrFnd_Num
American Scottish Foundation,"Arts, culture, creative practices",3945,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4613,Bronx,Belmont,1956
American Scottish Foundation,"Arts, culture, creative practices",5081,Bronx,Pelham Parkway,1956
American Scottish Foundation,"Arts, culture, creative practices",4465,Bronx,Hunts Point,1956
American Scottish Foundation,"Arts, culture, creative practices",3854,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",3700,Brooklyn,Greenpoint,1956
American Scottish Foundation,"Arts, culture, creative practices",4634,Queens,Elmhurst,1956
American Scottish Foundation,"Arts, culture, creative practices",5012,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1956
American Scottish Foundation,"Arts, culture, creative practices",3789,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",1233,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",4101,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4777,Bronx,Hunts Point,1956
American Scottish Foundation,"Arts, culture, creative practices",2169,Staten Island,Old Town-Dongan Hills-South Beach,1956
American Scottish Foundation,"Arts, culture, creative practices",3866,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4946,Queens,Corona,1956
American Scottish Foundation,"Arts, culture, creative practices",3858,Brooklyn,Greenpoint,1956
American Scottish Foundation,"Arts, culture, creative practices",462,Staten Island,Charleston-Richmond Valley-Tottenville,1956
American Scottish Foundation,"Arts, culture, creative practices",1770,Staten Island,West New Brighton-New Brighton-St. George,1956
American Scottish Foundation,"Arts, culture, creative practices",3988,Manhattan,Washington Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4543,Bronx,Hunts Point,1956
American Scottish Foundation,"Arts, culture, creative practices",3170,Brooklyn,Sunset Park East,1956
American Scottish Foundation,"Arts, culture, creative practices",4654,Brooklyn,Canarsie,1956
American Scottish Foundation,"Arts, culture, creative practices",4144,Manhattan,Marble Hill-Inwood,1956
American Scottish Foundation,"Arts, culture, creative practices",4933,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1956
American Scottish Foundation,"Arts, culture, creative practices",4457,Bronx,Fordham South,1956
American Scottish Foundation,"Arts, culture, creative practices",1458,Staten Island,Port Richmond,1956
American Scottish Foundation,"Arts, culture, creative practices",3091,Brooklyn,Sunset Park West,1956
American Scottish Foundation,"Arts, culture, creative practices",5159,Bronx,Allerton-Pelham Gardens,1956
American Scottish Foundation,"Arts, culture, creative practices",921,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",4650,Brooklyn,East New York,1956
American Scottish Foundation,"Arts, culture, creative practices",1302,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1956
American Scottish Foundation,"Arts, culture, creative practices",4790,Queens,Elmhurst,1956
American Scottish Foundation,"Arts, culture, creative practices",4257,Brooklyn,Ocean Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5395,Bronx,Pelham Bay-Country Club-City Island,1956
American Scottish Foundation,"Arts, culture, creative practices",4166,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",4244,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",1380,Staten Island,Port Richmond,1956
American Scottish Foundation,"Arts, culture, creative practices",4023,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4962,Brooklyn,East New York,1956
American Scottish Foundation,"Arts, culture, creative practices",5473,Bronx,Pelham Bay-Country Club-City Island,1956
American Scottish Foundation,"Arts, culture, creative practices",4869,Queens,Elmhurst,1956
American Scottish Foundation,"Arts, culture, creative practices",1224,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1956
American Scottish Foundation,"Arts, culture, creative practices",3853,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",5317,Bronx,Pelham Bay-Country Club-City Island,1956
American Scottish Foundation,"Arts, culture, creative practices",1068,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1956
American Scottish Foundation,"Arts, culture, creative practices",6197,Queens,Jamaica Estates-Holliswood,1956
American Scottish Foundation,"Arts, culture, creative practices",3867,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",4535,Bronx,Claremont-Bathgate,1956
American Scottish Foundation,"Arts, culture, creative practices",4165,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",619,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1956
American Scottish Foundation,"Arts, culture, creative practices",4221,Manhattan,Marble Hill-Inwood,1956
American Scottish Foundation,"Arts, culture, creative practices",1545,Staten Island,Oakwood-Oakwood Beach,1956
American Scottish Foundation,"Arts, culture, creative practices",4925,Bronx,Pelham Parkway,1956
American Scottish Foundation,"Arts, culture, creative practices",4498,Brooklyn,Canarsie,1956
American Scottish Foundation,"Arts, culture, creative practices",5316,Bronx,Pelham Bay-Country Club-City Island,1956
American Scottish Foundation,"Arts, culture, creative practices",541,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1956
American Scottish Foundation,"Arts, culture, creative practices",2004,Staten Island,New Brighton-Silver Lake,1956
American Scottish Foundation,"Arts, culture, creative practices",4335,Brooklyn,Brownsville,1956
American Scottish Foundation,"Arts, culture, creative practices",1848,Staten Island,New Brighton-Silver Lake,1956
American Scottish Foundation,"Arts, culture, creative practices",3776,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",4478,Queens,Woodside,1956
American Scottish Foundation,"Arts, culture, creative practices",4378,Bronx,Kingsbridge Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",4700,Bronx,Hunts Point,1956
American Scottish Foundation,"Arts, culture, creative practices",1692,Staten Island,Westerleigh,1956
American Scottish Foundation,"Arts, culture, creative practices",3932,Queens,Hunters Point-Sunnyside-West Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",4143,Manhattan,Marble Hill-Inwood,1956
American Scottish Foundation,"Arts, culture, creative practices",4179,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",385,Staten Island,Charleston-Richmond Valley-Tottenville,1956
American Scottish Foundation,"Arts, culture, creative practices",5238,Bronx,Van Nest-Morris Park-Westchester Square,1956
American Scottish Foundation,"Arts, culture, creative practices",1536,Staten Island,Westerleigh,1956
American Scottish Foundation,"Arts, culture, creative practices",1389,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5080,Bronx,Allerton-Pelham Gardens,1956
American Scottish Foundation,"Arts, culture, creative practices",4468,Bronx,Mott Haven-Port Morris,1956
American Scottish Foundation,"Arts, culture, creative practices",4635,Queens,Elmhurst-Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",309,Staten Island,Charleston-Richmond Valley-Tottenville,1956
American Scottish Foundation,"Arts, culture, creative practices",5726,Queens,Queensboro Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",4182,Brooklyn,Rugby-Remsen Village,1956
American Scottish Foundation,"Arts, culture, creative practices",4611,Bronx,Bedford Park-Fordham North,1956
American Scottish Foundation,"Arts, culture, creative practices",4415,Brooklyn,Brownsville,1956
American Scottish Foundation,"Arts, culture, creative practices",3692,Manhattan,Upper East Side-Carnegie Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",1929,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5882,Queens,Auburndale,1956
American Scottish Foundation,"Arts, culture, creative practices",5401,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1956
American Scottish Foundation,"Arts, culture, creative practices",1773,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",4792,Queens,Rego Park,1956
American Scottish Foundation,"Arts, culture, creative practices",153,Staten Island,Charleston-Richmond Valley-Tottenville,1956
American Scottish Foundation,"Arts, culture, creative practices",5245,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1956
American Scottish Foundation,"Arts, culture, creative practices",1232,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",4371,Bronx,North Riverdale-Fieldston-Riverdale,1956
American Scottish Foundation,"Arts, culture, creative practices",3458,Manhattan,Lincoln Square,1956
American Scottish Foundation,"Arts, culture, creative practices",6194,Queens,Oakland Gardens,1956
American Scottish Foundation,"Arts, culture, creative practices",2085,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,1956
American Scottish Foundation,"Arts, culture, creative practices",3380,Manhattan,Lincoln Square,1956
American Scottish Foundation,"Arts, culture, creative practices",758,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",4293,Bronx,North Riverdale-Fieldston-Riverdale,1956
American Scottish Foundation,"Arts, culture, creative practices",6273,Queens,Oakland Gardens,1956
American Scottish Foundation,"Arts, culture, creative practices",3948,Brooklyn,Prospect Lefferts Gardens-Wingate,1956
American Scottish Foundation,"Arts, culture, creative practices",4216,Bronx,North Riverdale-Fieldston-Riverdale,1956
American Scottish Foundation,"Arts, culture, creative practices",1226,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",4961,Brooklyn,East New York,1956
American Scottish Foundation,"Arts, culture, creative practices",1070,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",3615,Manhattan,Upper East Side-Carnegie Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3792,Brooklyn,Prospect Lefferts Gardens-Wingate,1956
American Scottish Foundation,"Arts, culture, creative practices",6585,Queens,Bellerose,1956
American Scottish Foundation,"Arts, culture, creative practices",5323,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1956
American Scottish Foundation,"Arts, culture, creative practices",920,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",4372,Bronx,North Riverdale-Fieldston-Riverdale,1956
American Scottish Foundation,"Arts, culture, creative practices",4455,Bronx,Kingsbridge Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",914,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",4948,Queens,Rego Park,1956
American Scottish Foundation,"Arts, culture, creative practices",4422,Brooklyn,Georgetown-Mill Basin,1956
American Scottish Foundation,"Arts, culture, creative practices",465,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1956
American Scottish Foundation,"Arts, culture, creative practices",1382,Staten Island,Port Richmond,1956
American Scottish Foundation,"Arts, culture, creative practices",1461,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",3870,Brooklyn,Erasmus,1956
American Scottish Foundation,"Arts, culture, creative practices",5960,Queens,Auburndale,1956
American Scottish Foundation,"Arts, culture, creative practices",4480,Queens,Maspeth,1956
American Scottish Foundation,"Arts, culture, creative practices",5040,Queens,Howard Beach,1956
American Scottish Foundation,"Arts, culture, creative practices",5090,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1956
